XLA,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.95,72,0,1.05263,1,0.06834,0.29643,0.06834,1.976817,2.238137,1.341584,1.524379,37.243441,0.635233,0.064921,0.249846,0.02175,0.04658
0.95,76,0,1.05263,1,0.06732,0.29555,0.06732,1.992296,2.253372,1.35517,1.538064,39.257494,0.637126,0.063954,0.248921,0.02069,0.04663
0.95,80,0,1.05263,1,0.0664,0.29476,0.0664,2.006448,2.267229,1.367604,1.550514,41.270393,0.638844,0.063078,0.248079,0.01972,0.04668
0.95,84,0,1.05263,1,0.06556,0.29403,0.06556,2.01943,2.27988,1.379019,1.561885,43.28229,0.640411,0.06228,0.24731,0.01884,0.04672
0.95,88,0,1.05263,1,0.06479,0.29337,0.06479,2.031375,2.291471,1.38953,1.572304,45.29326,0.641845,0.06155,0.246605,0.01803,0.04676
0.95,92,0,1.05263,1,0.06408,0.29275,0.06408,2.042399,2.302126,1.399237,1.581884,47.303439,0.643163,0.060881,0.245957,0.01729,0.0468
0.95,96,0,1.05263,1,0.06344,0.29219,0.06344,2.052601,2.311952,1.408224,1.590719,49.31289,0.644377,0.060264,0.245359,0.01661,0.04683
0.95,100,0,1.05263,1,0.06284,0.29166,0.06284,2.062065,2.321038,1.416565,1.598891,51.321646,0.645501,0.059694,0.244805,0.01598,0.04686
0.95,104,0,1.05263,1,0.06228,0.29118,0.06228,2.070867,2.329464,1.424325,1.606469,53.329844,0.646543,0.059166,0.244292,0.01539,0.04689
0.95,108,0,1.05263,1,0.06176,0.29073,0.06176,2.079072,2.337298,1.431561,1.613516,55.337453,0.647511,0.058675,0.243814,0.01485,0.04691
0.95,112,0,1.05263,1,0.06128,0.2903,0.06128,2.086734,2.344596,1.43832,1.620081,57.344544,0.648414,0.058217,0.243368,0.01435,0.04694
0.95,116,0,1.05263,1,0.06083,0.28991,0.06083,2.093908,2.351415,1.44465,1.626216,59.35125,0.649258,0.05779,0.242952,0.01387,0.04696
0.95,120,0,1.05263,1,0.06041,0.28954,0.06041,2.100637,2.357798,1.450588,1.631959,61.357551,0.650049,0.05739,0.242562,0.01343,0.04698
0.95,124,0,1.05263,1,0.06002,0.28919,0.06002,2.106959,2.363786,1.456169,1.637346,63.363438,0.65079,0.057014,0.242195,0.01302,0.047
0.95,128,0,1.05263,1,0.05964,0.28887,0.05964,2.112911,2.369413,1.461423,1.642409,65.369026,0.651488,0.056661,0.241851,0.01263,0.04702
0.95,132,0,1.05263,1,0.05929,0.28856,0.05929,2.118521,2.374711,1.466377,1.647176,67.374304,0.652145,0.056329,0.241526,0.01226,0.04704
0.95,136,0,1.05263,1,0.05896,0.28827,0.05896,2.12382,2.379708,1.471055,1.651672,69.37923,0.652764,0.056016,0.24122,0.01191,0.04705
0.95,140,0,1.05263,1,0.05865,0.288,0.05865,2.128831,2.384428,1.475481,1.65592,71.383955,0.65335,0.055719,0.240931,0.01158,0.04707
0.95,144,0,1.05263,1,0.05836,0.28774,0.05836,2.133577,2.388894,1.479672,1.659938,73.38835,0.653905,0.055439,0.240656,0.01127,0.04708
0.95,148,0,1.05263,1,0.05808,0.28749,0.05808,2.138079,2.393125,1.483648,1.663746,75.392605,0.65443,0.055173,0.240397,0.01098,0.0471
0.95,152,0,1.05263,1,0.05781,0.28726,0.05781,2.142353,2.39714,1.487424,1.667358,77.396656,0.654929,0.054921,0.24015,0.0107,0.04711
0.95,156,0,1.05263,1,0.05756,0.28704,0.05756,2.146418,2.400954,1.491015,1.670791,79.40052,0.655404,0.054681,0.239916,0.01044,0.04712
0.95,160,0,1.05263,1,0.05732,0.28683,0.05732,2.150293,2.404587,1.494437,1.67406,81.404335,0.655856,0.054452,0.239692,0.01018,0.04713
0.95,164,0,1.05263,1,0.05709,0.28663,0.05709,2.153981,2.408043,1.497695,1.67717,83.407819,0.656286,0.054235,0.23948,0.00994,0.04715
0.95,168,0,1.05263,1,0.05687,0.28643,0.05687,2.1575,2.411339,1.500804,1.680136,85.411145,0.656696,0.054027,0.239277,0.00971,0.04716
0.95,172,0,1.05263,1,0.05666,0.28625,0.05666,2.160862,2.414484,1.503774,1.682967,87.414323,0.657088,0.053829,0.239083,0.0095,0.04717
0.95,176,0,1.05263,1,0.05646,0.28607,0.05646,2.164076,2.41749,1.506613,1.685672,89.417364,0.657462,0.05364,0.238898,0.00929,0.04718
0.95,180,0,1.05263,1,0.05627,0.28591,0.05627,2.167152,2.420366,1.509331,1.68826,91.420275,0.657821,0.053458,0.238721,0.00909,0.04719
0.95,184,0,1.05263,1,0.05609,0.28575,0.05609,2.170098,2.423119,1.511934,1.690738,93.423065,0.658164,0.053285,0.238551,0.00889,0.0472
0.95,188,0,1.05263,1,0.05591,0.28559,0.05591,2.172923,2.425757,1.51443,1.693112,95.425741,0.658493,0.053119,0.238388,0.00871,0.0472
0.95,192,0,1.05263,1,0.05575,0.28544,0.05575,2.175634,2.428288,1.516825,1.695389,97.428311,0.658809,0.052959,0.238232,0.00853,0.04721
0.95,196,0,1.05263,1,0.05558,0.2853,0.05558,2.178237,2.430717,1.519125,1.697576,99.43078,0.659112,0.052806,0.238082,0.00836,0.04722
0.95,200,0,1.05263,1,0.05543,0.28517,0.05543,2.180739,2.433051,1.521336,1.699676,101.433155,0.659404,0.052658,0.237938,0.0082,0.04723
0.95,4,0,2.36287,1,0.20054,0.48584,0.25741,0.848268,1.202433,0.534653,0.757879,2.728066,0.313615,0.244541,0.391844,0.16057,0.03997
0.95,8,0,2.36287,1,0.14894,0.46844,0.1817,1.176869,1.486631,0.794253,0.994866,4.985773,0.382616,0.172615,0.394769,0.10639,0.04255
0.95,12,0,2.36287,1,0.12481,0.45373,0.14779,1.415571,1.697387,0.994112,1.180344,7.176953,0.421459,0.140403,0.388138,0.08105,0.04376
0.95,16,0,2.36287,1,0.11028,0.44234,0.12796,1.603797,1.869112,1.156415,1.336813,9.321485,0.447382,0.121559,0.381059,0.06579,0.04449
0.95,20,0,2.36287,1,0.10047,0.4334,0.11484,1.757609,2.01586,1.291479,1.47277,11.434643,0.466131,0.109101,0.374768,0.05549,0.04498
0.95,24,0,2.36287,1,0.09337,0.42624,0.1055,1.886116,2.143874,1.405727,1.592159,13.526161,0.480388,0.100226,0.369385,0.04804,0.04533
0.95,28,0,2.36287,1,0.08798,0.4204,0.09849,1.9952,2.256451,1.503579,1.69736,15.602035,0.491621,0.093568,0.364812,0.04238,0.0456
0.95,32,0,2.36287,1,0.08375,0.41555,0.09303,2.088941,2.355785,1.588235,1.790192,17.666137,0.500706,0.088379,0.360915,0.03793,0.04581
0.95,36,0,2.36287,1,0.08032,0.41147,0.08865,2.170304,2.443605,1.662095,1.872213,19.721096,0.508209,0.084216,0.357575,0.03434,0.04598
0.95,40,0,2.36287,1,0.0775,0.40799,0.08505,2.241515,2.521391,1.727006,1.944805,21.768778,0.514509,0.080799,0.354692,0.03137,0.04613
0.95,44,0,2.36287,1,0.07513,0.405,0.08204,2.304291,2.590442,1.784418,2.009199,23.810555,0.519873,0.077942,0.352185,0.02888,0.04624
0.95,48,0,2.36287,1,0.0731,0.4024,0.07949,2.359981,2.651897,1.835487,2.066473,25.847459,0.524494,0.075515,0.349991,0.02676,0.04634
0.95,52,0,2.36287,1,0.07136,0.40012,0.07729,2.409664,2.706751,1.881149,2.11757,27.88029,0.528515,0.073428,0.348057,0.02493,0.04643
0.95,56,0,2.36287,1,0.06984,0.39811,0.07538,2.454212,2.755869,1.922168,2.163305,29.909676,0.532044,0.071613,0.346343,0.02334,0.04651
0.95,60,0,2.36287,1,0.06851,0.39633,0.0737,2.494342,2.799995,1.959176,2.204379,31.93612,0.535166,0.070019,0.344815,0.02193,0.04657
0.95,64,0,2.36287,1,0.06732,0.39473,0.07222,2.530643,2.839771,1.992697,2.241396,33.960031,0.537946,0.068609,0.343445,0.02069,0.04663
0.95,68,0,2.36287,1,0.06627,0.39329,0.0709,2.563612,2.875748,2.023174,2.274872,35.981754,0.540438,0.067351,0.342211,0.01958,0.04669
0.95,72,0,2.36287,1,0.06532,0.392,0.06971,2.593661,2.908397,2.050978,2.305247,38.001544,0.542682,0.066223,0.341095,0.01858,0.04673
0.95,76,0,2.36287,1,0.06446,0.39082,0.06864,2.621142,2.938125,2.076427,2.332902,40.019655,0.544715,0.065205,0.34008,0.01769,0.04678
0.95,80,0,2.36287,1,0.06368,0.38975,0.06766,2.646354,2.965279,2.09979,2.358161,42.036278,0.546564,0.064281,0.339155,0.01687,0.04682
0.95,84,0,2.36287,1,0.06298,0.38877,0.06678,2.669553,2.990159,2.1213,2.381304,44.051584,0.548253,0.06344,0.338308,0.01613,0.04685
0.95,88,0,2.36287,1,0.06233,0.38787,0.06597,2.690959,3.013025,2.141158,2.402573,46.065716,0.549801,0.06267,0.33753,0.01544,0.04688
0.95,92,0,2.36287,1,0.06173,0.38704,0.06522,2.710764,3.034099,2.159538,2.422174,48.0788,0.551225,0.061962,0.336812,0.01482,0.04691
0.95,96,0,2.36287,1,0.06118,0.38628,0.06454,2.729132,3.053574,2.176592,2.440289,50.090944,0.55254,0.06131,0.33615,0.01424,0.04694
0.95,100,0,2.36287,1,0.06067,0.38557,0.0639,2.746208,3.07162,2.19245,2.457074,52.102241,0.553758,0.060707,0.335535,0.01371,0.04697
0.95,104,0,2.36287,1,0.0602,0.38491,0.06331,2.762118,3.088382,2.20723,2.472664,54.112774,0.554888,0.060148,0.334965,0.01321,0.04699
0.95,108,0,2.36287,1,0.05976,0.3843,0.06277,2.776973,3.103989,2.221034,2.487181,56.122616,0.55594,0.059628,0.334433,0.01275,0.04701
0.95,112,0,2.36287,1,0.05935,0.38373,0.06226,2.790868,3.118549,2.233947,2.500724,58.131732,0.556921,0.059143,0.333936,0.01232,0.04703
0.95,116,0,2.36287,1,0.05897,0.38319,0.06178,2.803896,3.132168,2.246057,2.513392,60.140371,0.557839,0.058689,0.333472,0.01192,0.04705
0.95,120,0,2.36287,1,0.05861,0.38269,0.06133,2.81613,3.144929,2.25743,2.525262,62.148468,0.558699,0.058264,0.333036,0.01154,0.04707
0.95,124,0,2.36287,1,0.05828,0.38222,0.06091,2.827638,3.156911,2.268131,2.536406,64.156083,0.559507,0.057866,0.332627,0.01119,0.04709
0.95,128,0,2.36287,1,0.05796,0.38177,0.06052,2.838482,3.168179,2.278214,2.546887,66.163292,0.560267,0.057491,0.332242,0.01086,0.0471
0.95,132,0,2.36287,1,0.05766,0.38135,0.06014,2.848716,3.178797,2.287732,2.556763,68.170064,0.560984,0.057137,0.331879,0.01054,0.04712
0.95,136,0,2.36287,1,0.05738,0.38096,0.05979,2.858388,3.188817,2.296728,2.566084,70.17646,0.56166,0.056804,0.331536,0.01025,0.04713
0.95,140,0,2.36287,1,0.05711,0.38059,0.05946,2.867544,3.198288,2.305244,2.574893,72.182567,0.5623,0.056488,0.331212,0.00997,0.04714
0.95,144,0,2.36287,1,0.05686,0.38023,0.05915,2.876221,3.207254,2.313316,2.583233,74.188303,0.562906,0.05619,0.330904,0.00971,0.04716
0.95,148,0,2.36287,1,0.05662,0.3799,0.05885,2.884457,3.215753,2.320977,2.591139,76.193739,0.56348,0.055907,0.330613,0.00945,0.04717
0.95,152,0,2.36287,1,0.0564,0.37958,0.05857,2.892284,3.223821,2.328258,2.598644,78.198987,0.564026,0.055638,0.330336,0.00922,0.04718
0.95,156,0,2.36287,1,0.05618,0.37927,0.0583,2.89973,3.23149,2.335185,2.605777,80.203896,0.564545,0.055382,0.330073,0.00899,0.04719
0.95,160,0,2.36287,1,0.05598,0.37899,0.05804,2.906822,3.238788,2.341783,2.612566,82.208561,0.565039,0.055139,0.329823,0.00877,0.0472
0.95,164,0,2.36287,1,0.05578,0.37871,0.0578,2.913591,3.245748,2.348081,2.61904,84.213287,0.56551,0.054907,0.329584,0.00857,0.04721
0.95,168,0,2.36287,1,0.05559,0.37845,0.05756,2.920048,3.252382,2.354089,2.62521,86.217564,0.565959,0.054685,0.329356,0.00837,0.04722
0.95,172,0,2.36287,1,0.05541,0.3782,0.05734,2.926218,3.258716,2.359829,2.631102,88.221714,0.566388,0.054474,0.329138,0.00818,0.04723
0.95,176,0,2.36287,1,0.05524,0.37796,0.05713,2.932119,3.26477,2.36532,2.636734,90.225618,0.566799,0.054272,0.32893,0.00801,0.04724
0.95,180,0,2.36287,1,0.05508,0.37773,0.05692,2.937769,3.270563,2.370577,2.642123,92.229438,0.567192,0.054078,0.32873,0.00783,0.04725
0.95,184,0,2.36287,1,0.05492,0.37751,0.05673,2.943183,3.276112,2.375615,2.647284,94.233014,0.567568,0.053893,0.328539,0.00767,0.04725
0.95,188,0,2.36287,1,0.05477,0.3773,0.05654,2.948376,3.28143,2.380446,2.652231,96.236435,0.567929,0.053715,0.328356,0.00751,0.04726
0.95,192,0,2.36287,1,0.05463,0.37709,0.05636,2.95336,3.286533,2.385085,2.656977,98.239836,0.568276,0.053544,0.32818,0.00736,0.04727
0.95,196,0,2.36287,1,0.05449,0.3769,0.05619,2.958149,3.291433,2.38954,2.661535,100.242982,0.568608,0.05338,0.328011,0.00722,0.04728
0.95,200,0,2.36287,1,0.05436,0.37671,0.05602,2.962753,3.296141,2.393824,2.665915,102.246154,0.568928,0.053223,0.327849,0.00708,0.04728
0.95,4,-0.48891,1.4837,1,0.22841,0.40082,0.21441,0.925426,1.239994,0.554655,0.743192,2.680781,0.370771,0.203685,0.375544,0.18983,0.03858
0.95,8,-0.48891,1.4837,1,0.16614,0.3863,0.1583,1.184095,1.465779,0.736529,0.906271,4.756167,0.447566,0.150383,0.352051,0.12444,0.04169
0.95,12,-0.48891,1.4837,1,0.13779,0.36987,0.1326,1.362074,1.627762,0.869729,1.032739,6.8775,0.492346,0.125973,0.331681,0.09468,0.04311
0.95,16,-0.48891,1.4837,1,0.12051,0.35906,0.11651,1.49298,1.749093,0.972546,1.133882,8.96605,0.520434,0.110686,0.31888,0.07653,0.04397
0.95,20,-0.48891,1.4837,1,0.10889,0.35065,0.10563,1.596117,1.848673,1.055662,1.219112,11.040553,0.540455,0.100353,0.309192,0.06434,0.04456
0.95,24,-0.48891,1.4837,1,0.10052,0.34397,0.09777,1.679935,1.932508,1.124427,1.29181,13.104763,0.555509,0.092882,0.301609,0.05555,0.04497
0.95,28,-0.48891,1.4837,1,0.09419,0.3386,0.0918,1.749439,2.003724,1.182229,1.354027,15.159583,0.56721,0.087207,0.295583,0.0489,0.04529
0.95,32,-0.48891,1.4837,1,0.08922,0.3342,0.0871,1.808077,2.064714,1.231494,1.407528,17.207194,0.576583,0.082749,0.290668,0.04368,0.04554
0.95,36,-0.48891,1.4837,1,0.08522,0.33052,0.08332,1.858205,2.117251,1.273943,1.45374,19.248886,0.584262,0.079152,0.286587,0.03948,0.04574
0.95,40,-0.48891,1.4837,1,0.08192,0.32741,0.0802,1.901521,2.162756,1.310856,1.493845,21.28562,0.590665,0.076187,0.283148,0.03602,0.0459
0.95,44,-0.48891,1.4837,1,0.07916,0.32476,0.07758,1.939295,2.202392,1.343208,1.528832,23.318199,0.596087,0.0737,0.280213,0.03312,0.04604
0.95,48,-0.48891,1.4837,1,0.07681,0.32246,0.07535,1.972497,2.237111,1.371762,1.559516,25.347247,0.600734,0.071584,0.277681,0.03065,0.04616
0.95,52,-0.48891,1.4837,1,0.07479,0.32045,0.07343,2.00188,2.267688,1.397118,1.586568,27.373274,0.604762,0.069762,0.275476,0.02853,0.04626
0.95,56,-0.48891,1.4837,1,0.07303,0.31869,0.07176,2.028044,2.294765,1.419759,1.610543,29.396699,0.608285,0.068176,0.27354,0.02668,0.04635
0.95,60,-0.48891,1.4837,1,0.07148,0.31713,0.0703,2.051469,2.318865,1.440078,1.631897,31.417862,0.611391,0.066782,0.271826,0.02506,0.04643
0.95,64,-0.48891,1.4837,1,0.07012,0.31573,0.069,2.072547,2.340421,1.458396,1.65101,33.437066,0.614151,0.065549,0.2703,0.02362,0.04649
0.95,68,-0.48891,1.4837,1,0.0689,0.31449,0.06784,2.091599,2.359794,1.474981,1.668195,35.45455,0.616618,0.064449,0.268933,0.02234,0.04656
0.95,72,-0.48891,1.4837,1,0.0678,0.31336,0.0668,2.108891,2.377281,1.490055,1.683715,37.470504,0.618836,0.063462,0.267702,0.02119,0.04661
0.95,76,-0.48891,1.4837,1,0.06682,0.31234,0.06587,2.124647,2.393133,1.503806,1.697789,39.485136,0.620841,0.062572,0.266587,0.02016,0.04666
0.95,80,-0.48891,1.4837,1,0.06592,0.31142,0.06502,2.139055,2.407559,1.516393,1.710601,41.498583,0.622662,0.061765,0.265573,0.01922,0.0467
0.95,84,-0.48891,1.4837,1,0.06511,0.31057,0.06424,2.152274,2.420736,1.52795,1.722307,43.510947,0.624323,0.061029,0.264648,0.01836,0.04674
0.95,88,-0.48891,1.4837,1,0.06436,0.30979,0.06353,2.164439,2.432815,1.538595,1.73304,45.522398,0.625844,0.060356,0.2638,0.01758,0.04678
0.95,92,-0.48891,1.4837,1,0.06368,0.30908,0.06288,2.175667,2.443923,1.548425,1.742912,47.532961,0.627242,0.059739,0.26302,0.01686,0.04682
0.95,96,-0.48891,1.4837,1,0.06305,0.30842,0.06228,2.186059,2.454169,1.557529,1.75202,49.542813,0.628531,0.059169,0.2623,0.0162,0.04685
0.95,100,-0.48891,1.4837,1,0.06246,0.30781,0.06173,2.195704,2.463652,1.565981,1.76045,51.551945,0.629724,0.058643,0.261634,0.01559,0.04688
0.95,104,-0.48891,1.4837,1,0.06192,0.30725,0.06122,2.204674,2.472446,1.573845,1.768269,53.560494,0.63083,0.058155,0.261016,0.01502,0.0469
0.95,108,-0.48891,1.4837,1,0.06142,0.30672,0.06074,2.213037,2.480624,1.581178,1.775541,55.56845,0.631858,0.057701,0.26044,0.01449,0.04693
0.95,112,-0.48891,1.4837,1,0.06095,0.30623,0.06029,2.220849,2.488249,1.588032,1.782321,57.575893,0.632818,0.057278,0.259904,0.014,0.04695
0.95,116,-0.48891,1.4837,1,0.06052,0.30577,0.05988,2.228164,2.495373,1.59445,1.788657,59.582868,0.633714,0.056883,0.259403,0.01354,0.04697
0.95,120,-0.48891,1.4837,1,0.06011,0.30534,0.05949,2.235025,2.502043,1.600471,1.79459,61.589415,0.634554,0.056513,0.258933,0.01311,0.04699
0.95,124,-0.48891,1.4837,1,0.05972,0.30494,0.05912,2.241474,2.508302,1.606131,1.800157,63.595645,0.635343,0.056166,0.258492,0.01271,0.04701
0.95,128,-0.48891,1.4837,1,0.05936,0.30456,0.05878,2.247544,2.514185,1.61146,1.80539,65.601447,0.636084,0.055839,0.258077,0.01233,0.04703
0.95,132,-0.48891,1.4837,1,0.05902,0.3042,0.05845,2.253268,2.519726,1.616486,1.810318,67.606918,0.636782,0.055532,0.257686,0.01197,0.04705
0.95,136,-0.48891,1.4837,1,0.0587,0.30386,0.05815,2.258675,2.524953,1.621233,1.814968,69.612083,0.637441,0.055242,0.257317,0.01163,0.04707
0.95,140,-0.48891,1.4837,1,0.05839,0.30354,0.05786,2.263788,2.529891,1.625724,1.819361,71.616964,0.638064,0.054967,0.256968,0.01131,0.04708
0.95,144,-0.48891,1.4837,1,0.05811,0.30324,0.05759,2.268633,2.534564,1.629979,1.823518,73.621724,0.638654,0.054708,0.256638,0.01101,0.04709
0.95,148,-0.48891,1.4837,1,0.05783,0.30295,0.05733,2.273223,2.538988,1.634011,1.827453,75.62603,0.639213,0.054462,0.256326,0.01073,0.04711
0.95,152,-0.48891,1.4837,1,0.05757,0.30268,0.05708,2.277587,2.54319,1.637843,1.831192,77.63022,0.639744,0.054228,0.256028,0.01045,0.04712
0.95,156,-0.48891,1.4837,1,0.05733,0.30242,0.05685,2.281737,2.547183,1.641489,1.834744,79.634204,0.640248,0.054006,0.255746,0.0102,0.04713
0.95,160,-0.48891,1.4837,1,0.05709,0.30218,0.05663,2.285688,2.550982,1.644959,1.838124,81.637997,0.640729,0.053795,0.255477,0.00995,0.04715
0.95,164,-0.48891,1.4837,1,0.05687,0.30194,0.05641,2.289454,2.554601,1.648268,1.841344,83.641612,0.641186,0.053593,0.255221,0.00972,0.04716
0.95,168,-0.48891,1.4837,1,0.05666,0.30172,0.05621,2.293047,2.558053,1.651424,1.844414,85.645061,0.641623,0.053401,0.254976,0.00949,0.04717
0.95,172,-0.48891,1.4837,1,0.05646,0.3015,0.05602,2.29648,2.561347,1.65444,1.847346,87.648354,0.64204,0.053217,0.254743,0.00928,0.04718
0.95,176,-0.48891,1.4837,1,0.05626,0.3013,0.05583,2.299762,2.564496,1.657324,1.850147,89.651502,0.642439,0.053042,0.254519,0.00907,0.04719
0.95,180,-0.48891,1.4837,1,0.05608,0.3011,0.05566,2.302904,2.567509,1.660084,1.852827,91.654512,0.64282,0.052874,0.254306,0.00888,0.0472
0.95,184,-0.48891,1.4837,1,0.0559,0.30092,0.05549,2.305914,2.570393,1.662728,1.855393,93.657394,0.643186,0.052713,0.254101,0.00869,0.04721
0.95,188,-0.48891,1.4837,1,0.05573,0.30074,0.05533,2.3088,2.573157,1.665264,1.857853,95.660389,0.643536,0.052559,0.253905,0.00851,0.04721
0.95,192,-0.48891,1.4837,1,0.05556,0.30057,0.05517,2.311569,2.575809,1.667697,1.860212,97.663058,0.643872,0.052411,0.253717,0.00834,0.04722
0.95,196,-0.48891,1.4837,1,0.05541,0.3004,0.05502,2.314229,2.578355,1.670034,1.862477,99.665621,0.644195,0.052269,0.253536,0.00818,0.04723
0.95,200,-0.48891,1.4837,1,0.05525,0.30024,0.05488,2.316786,2.580802,1.67228,1.864654,101.668084,0.644506,0.052132,0.253362,0.00802,0.04724
0.95,4,0.48891,1.4837,1,0.19484,0.50325,0.21582,0.887189,1.19084,0.585273,0.785567,2.547327,0.301916,0.205032,0.443052,0.15458,0.04026
0.95,8,0.48891,1.4837,1,0.13699,0.52553,0.1497,1.232719,1.521941,0.895232,1.104169,4.611097,0.337487,0.142214,0.4703,0.09384,0.04315
0.95,12,0.48891,1.4837,1,0.11264,0.53233,0.12154,1.517086,1.811607,1.162058,1.386286,6.674962,0.355029,0.11546,0.479512,0.06827,0.04437
0.95,16,0.48891,1.4837,1,0.09885,0.53533,0.10571,1.763805,2.068314,1.397984,1.637856,8.726328,0.36582,0.100422,0.483758,0.0538,0.04506
0.95,20,0.48891,1.4837,1,0.08994,0.53683,0.09552,1.981866,2.297589,1.608632,1.863362,10.768501,0.373233,0.090746,0.486021,0.04443,0.0455
0.95,24,0.48891,1.4837,1,0.08369,0.53762,0.0884,2.176504,2.503499,1.797811,2.066361,12.804749,0.378693,0.083984,0.487322,0.03787,0.04582
0.95,28,0.48891,1.4837,1,0.07906,0.53803,0.08314,2.351329,2.689186,1.968415,2.249711,14.836992,0.382914,0.078987,0.488099,0.03301,0.04605
0.95,32,0.48891,1.4837,1,0.07549,0.53821,0.0791,2.509061,2.857177,2.122766,2.415771,16.866328,0.386295,0.07514,0.488565,0.02926,0.04623
0.95,36,0.48891,1.4837,1,0.07266,0.53827,0.07588,2.651864,3.009569,2.262789,2.566531,18.893415,0.389075,0.072087,0.488839,0.02629,0.04637
0.95,40,0.48891,1.4837,1,0.07035,0.53824,0.07327,2.78152,3.148132,2.390112,2.703692,20.918636,0.391408,0.069603,0.488989,0.02387,0.04648
0.95,44,0.48891,1.4837,1,0.06843,0.53817,0.0711,2.899537,3.274395,2.506138,2.828735,22.942278,0.393399,0.067543,0.489058,0.02186,0.04658
0.95,48,0.48891,1.4837,1,0.06682,0.53806,0.06927,3.007203,3.389682,2.612083,2.942949,24.964497,0.39512,0.065806,0.489073,0.02016,0.04666
0.95,52,0.48891,1.4837,1,0.06544,0.53794,0.06771,3.105632,3.495144,2.709007,3.04746,26.985413,0.396624,0.064322,0.489054,0.01871,0.04673
0.95,56,0.48891,1.4837,1,0.06424,0.53781,0.06636,3.195801,3.591806,2.797851,3.143272,29.005143,0.397951,0.063039,0.48901,0.01745,0.04679
0.95,60,0.48891,1.4837,1,0.0632,0.53767,0.06518,3.278567,3.680566,2.879437,3.231267,31.023795,0.39913,0.061918,0.488952,0.01636,0.04684
0.95,64,0.48891,1.4837,1,0.06228,0.53754,0.06414,3.35468,3.762216,2.954496,3.312228,33.041381,0.400184,0.060931,0.488885,0.01539,0.04689
0.95,68,0.48891,1.4837,1,0.06146,0.53741,0.06322,3.424802,3.837457,3.023669,3.386843,35.057977,0.401133,0.060054,0.488812,0.01453,0.04693
0.95,72,0.48891,1.4837,1,0.06073,0.53728,0.06239,3.489519,3.906909,3.087527,3.455724,37.0736,0.401992,0.059271,0.488737,0.01377,0.04696
0.95,76,0.48891,1.4837,1,0.06007,0.53716,0.06165,3.549363,3.971139,3.146592,3.519433,39.088402,0.402771,0.058567,0.488661,0.01308,0.047
0.95,80,0.48891,1.4837,1,0.05948,0.53704,0.06098,3.604794,4.030638,3.201311,3.578454,41.102356,0.403483,0.057931,0.488586,0.01245,0.04703
0.95,84,0.48891,1.4837,1,0.05894,0.53693,0.06037,3.656237,4.085858,3.252102,3.633234,43.115629,0.404135,0.057352,0.488513,0.01189,0.04705
0.95,88,0.48891,1.4837,1,0.05845,0.53682,0.05981,3.704043,4.137174,3.299309,3.684144,45.128099,0.404734,0.056824,0.488442,0.01137,0.04708
0.95,92,0.48891,1.4837,1,0.05799,0.53672,0.05931,3.74855,4.18495,3.343264,3.731544,47.139881,0.405286,0.05634,0.488374,0.01089,0.0471
0.95,96,0.48891,1.4837,1,0.05758,0.53662,0.05884,3.790053,4.229498,3.384256,3.775745,49.150971,0.405796,0.055896,0.488308,0.01046,0.04712
0.95,100,0.48891,1.4837,1,0.0572,0.53653,0.05841,3.828806,4.271091,3.422536,3.817014,51.161372,0.406269,0.055485,0.488245,0.01006,0.04714
0.95,104,0.48891,1.4837,1,0.05684,0.53645,0.05801,3.865069,4.310008,3.458359,3.85563,53.171324,0.406709,0.055105,0.488185,0.00968,0.04716
0.95,108,0.48891,1.4837,1,0.05651,0.53637,0.05763,3.899044,4.346469,3.491925,3.891809,55.180748,0.407119,0.054753,0.488128,0.00934,0.04717
0.95,112,0.48891,1.4837,1,0.05621,0.53629,0.05729,3.930923,4.380675,3.523422,3.925753,57.189622,0.407502,0.054424,0.488074,0.00902,0.04719
0.95,116,0.48891,1.4837,1,0.05592,0.53622,0.05697,3.960881,4.412816,3.553022,3.957647,59.198083,0.40786,0.054118,0.488022,0.00872,0.0472
0.95,120,0.48891,1.4837,1,0.05565,0.53615,0.05666,3.989092,4.44308,3.580897,3.987679,61.206345,0.408196,0.053831,0.487973,0.00843,0.04722
0.95,124,0.48891,1.4837,1,0.0554,0.53609,0.05638,4.01566,4.471576,3.60715,4.015958,63.213968,0.408511,0.053563,0.487927,0.00817,0.04723
0.95,128,0.48891,1.4837,1,0.05516,0.53603,0.05612,4.04073,4.498461,3.631922,4.042638,65.221144,0.408807,0.05331,0.487882,0.00792,0.04724
0.95,132,0.48891,1.4837,1,0.05494,0.53597,0.05587,4.064418,4.523859,3.655331,4.067844,67.228018,0.409087,0.053073,0.48784,0.00769,0.04725
0.95,136,0.48891,1.4837,1,0.05473,0.53592,0.05563,4.086829,4.547885,3.677478,4.091687,69.234555,0.409351,0.052849,0.4878,0.00747,0.04726
0.95,140,0.48891,1.4837,1,0.05454,0.53586,0.05541,4.108058,4.57064,3.698458,4.11427,71.240777,0.409601,0.052637,0.487762,0.00726,0.04727
0.95,144,0.48891,1.4837,1,0.05435,0.53581,0.0552,4.128189,4.592215,3.718352,4.135681,73.246503,0.409837,0.052437,0.487726,0.00707,0.04728
