XLA,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.1,144,0,10,1,0.04902,0.86543,0.04902,0.094008,0.988539,0.008457,0.088929,72.996111,0.085551,0.004902,0.009547,0.00148,0.04755
0.1,148,0,10,1,0.04899,0.86546,0.04899,0.094016,0.988583,0.008458,0.088937,74.996253,0.085558,0.004899,0.009544,0.00144,0.04755
0.1,152,0,10,1,0.04895,0.86549,0.04895,0.094023,0.988625,0.008459,0.088944,76.996984,0.085564,0.004895,0.009541,0.0014,0.04755
0.1,156,0,10,1,0.04892,0.86551,0.04892,0.09403,0.988665,0.00846,0.088951,78.997133,0.08557,0.004892,0.009538,0.00136,0.04755
0.1,160,0,10,1,0.04888,0.86554,0.04888,0.094037,0.988703,0.008461,0.088957,80.996679,0.085576,0.004888,0.009535,0.00133,0.04756
0.1,164,0,10,1,0.04885,0.86556,0.04885,0.094044,0.988739,0.008462,0.088964,82.99691,0.085582,0.004885,0.009533,0.0013,0.04756
0.1,168,0,10,1,0.04882,0.86559,0.04882,0.09405,0.988774,0.008463,0.08897,84.997708,0.085587,0.004882,0.00953,0.00127,0.04756
0.1,172,0,10,1,0.0488,0.86561,0.0488,0.094056,0.988807,0.008463,0.088975,86.997837,0.085592,0.00488,0.009528,0.00124,0.04756
0.1,176,0,10,1,0.04877,0.86563,0.04877,0.094061,0.988838,0.008464,0.088981,88.997113,0.085597,0.004877,0.009526,0.00121,0.04756
0.1,180,0,10,1,0.04875,0.86565,0.04875,0.094067,0.988868,0.008465,0.088986,90.997207,0.085602,0.004875,0.009524,0.00118,0.04756
0.1,184,0,10,1,0.04872,0.86567,0.04872,0.094072,0.988897,0.008466,0.088991,92.998335,0.085606,0.004872,0.009522,0.00116,0.04756
0.1,188,0,10,1,0.0487,0.86569,0.0487,0.094077,0.988924,0.008466,0.088995,94.998454,0.08561,0.00487,0.00952,0.00113,0.04757
0.1,192,0,10,1,0.04868,0.86571,0.04868,0.094081,0.98895,0.008467,0.089,96.997674,0.085615,0.004868,0.009518,0.00111,0.04757
0.1,196,0,10,1,0.04865,0.86573,0.04865,0.094086,0.988975,0.008467,0.089004,98.997509,0.085618,0.004865,0.009516,0.00109,0.04757
0.1,200,0,10,1,0.04863,0.86574,0.04863,0.09409,0.989,0.008468,0.089008,100.997561,0.085622,0.004863,0.009514,0.00107,0.04757
0.1,4,0,22.44723,1,0.08375,0.84216,0.10831,0.086294,0.967751,0.012199,0.136804,2.929749,0.074095,0.010831,0.015074,0.03794,0.04581
0.1,8,0,22.44723,1,0.06844,0.85292,0.08257,0.092058,1.003356,0.01342,0.146203,4.998422,0.078638,0.008257,0.013105,0.02187,0.04658
0.1,12,0,22.44723,1,0.06237,0.8571,0.07237,0.094494,1.018574,0.013959,0.15041,7.043182,0.080535,0.007237,0.012227,0.01549,0.04688
0.1,16,0,22.44723,1,0.05904,0.85937,0.0668,0.095842,1.026942,0.01426,0.152749,9.070158,0.081582,0.00668,0.011738,0.012,0.04705
0.1,20,0,22.44723,1,0.05694,0.86081,0.06327,0.096696,1.032208,0.014451,0.154225,11.087309,0.082245,0.006327,0.011428,0.00979,0.04715
0.1,24,0,22.44723,1,0.0555,0.8618,0.06084,0.097285,1.03582,0.014583,0.155238,13.099079,0.082702,0.006084,0.011214,0.00827,0.04723
0.1,28,0,22.44723,1,0.05444,0.86253,0.05906,0.097716,1.03845,0.014679,0.155976,15.107667,0.083037,0.005906,0.011057,0.00716,0.04728
0.1,32,0,22.44723,1,0.05363,0.86308,0.05771,0.098045,1.040449,0.014753,0.156537,17.11421,0.083292,0.005771,0.010938,0.00631,0.04732
0.1,36,0,22.44723,1,0.05299,0.86352,0.05664,0.098304,1.042021,0.014811,0.156978,19.119369,0.083493,0.005664,0.010844,0.00564,0.04735
0.1,40,0,22.44723,1,0.05248,0.86387,0.05577,0.098513,1.04329,0.014858,0.157334,21.12354,0.083655,0.005577,0.010768,0.0051,0.04738
0.1,44,0,22.44723,1,0.05205,0.86416,0.05506,0.098686,1.044334,0.014897,0.157627,23.126981,0.083789,0.005506,0.010705,0.00465,0.0474
0.1,48,0,22.44723,1,0.0517,0.8644,0.05446,0.098831,1.04521,0.014929,0.157873,25.129884,0.083902,0.005446,0.010652,0.00428,0.04742
0.1,52,0,22.44723,1,0.05139,0.86461,0.05395,0.098955,1.045954,0.014957,0.158082,27.132343,0.083998,0.005395,0.010607,0.00396,0.04743
0.1,56,0,22.44723,1,0.05113,0.86479,0.05351,0.099061,1.046595,0.014981,0.158261,29.134455,0.08408,0.005351,0.010568,0.00369,0.04744
0.1,60,0,22.44723,1,0.0509,0.86494,0.05313,0.099154,1.047152,0.015002,0.158418,31.136276,0.084152,0.005313,0.010535,0.00345,0.04745
0.1,64,0,22.44723,1,0.0507,0.86508,0.0528,0.099235,1.047641,0.01502,0.158555,33.137897,0.084215,0.00528,0.010505,0.00324,0.04746
0.1,68,0,22.44723,1,0.05053,0.8652,0.0525,0.099307,1.048074,0.015036,0.158676,35.139327,0.084271,0.00525,0.010479,0.00305,0.04747
0.1,72,0,22.44723,1,0.05037,0.86531,0.05223,0.099371,1.048459,0.01505,0.158784,37.140657,0.084321,0.005223,0.010456,0.00289,0.04748
0.1,76,0,22.44723,1,0.05023,0.86541,0.052,0.099429,1.048805,0.015063,0.158881,39.141806,0.084365,0.0052,0.010435,0.00274,0.04749
0.1,80,0,22.44723,1,0.0501,0.86549,0.05178,0.099481,1.049116,0.015075,0.158969,41.142837,0.084406,0.005178,0.010416,0.00261,0.04749
0.1,84,0,22.44723,1,0.04998,0.86557,0.05159,0.099528,1.049399,0.015085,0.159048,43.143693,0.084442,0.005159,0.010399,0.00248,0.0475
0.1,88,0,22.44723,1,0.04988,0.86565,0.05141,0.09957,1.049656,0.015095,0.15912,45.144538,0.084476,0.005141,0.010383,0.00237,0.04751
0.1,92,0,22.44723,1,0.04978,0.86571,0.05125,0.09961,1.049891,0.015104,0.159186,47.145313,0.084506,0.005125,0.010369,0.00227,0.04751
0.1,96,0,22.44723,1,0.04969,0.86577,0.0511,0.099646,1.050107,0.015112,0.159247,49.146176,0.084534,0.00511,0.010356,0.00218,0.04752
0.1,100,0,22.44723,1,0.04961,0.86583,0.05096,0.099679,1.050306,0.015119,0.159303,51.146838,0.08456,0.005096,0.010344,0.00209,0.04752
0.1,104,0,22.44723,1,0.04954,0.86588,0.05084,0.09971,1.050489,0.015126,0.159354,53.147443,0.084584,0.005084,0.010333,0.00201,0.04752
0.1,108,0,22.44723,1,0.04947,0.86593,0.05072,0.099738,1.05066,0.015133,0.159402,55.147877,0.084606,0.005072,0.010322,0.00194,0.04753
0.1,112,0,22.44723,1,0.0494,0.86597,0.05061,0.099765,1.050818,0.015138,0.159446,57.148331,0.084626,0.005061,0.010313,0.00187,0.04753
0.1,116,0,22.44723,1,0.04934,0.86601,0.05051,0.099789,1.050965,0.015144,0.159488,59.148806,0.084645,0.005051,0.010304,0.00181,0.04753
0.1,120,0,22.44723,1,0.04929,0.86605,0.05042,0.099812,1.051103,0.015149,0.159526,61.149251,0.084663,0.005042,0.010295,0.00175,0.04754
0.1,124,0,22.44723,1,0.04923,0.86609,0.05033,0.099834,1.051232,0.015154,0.159562,63.150027,0.08468,0.005033,0.010288,0.00169,0.04754
0.1,128,0,22.44723,1,0.04918,0.86612,0.05024,0.099854,1.051353,0.015158,0.159596,65.150432,0.084696,0.005024,0.01028,0.00164,0.04754
0.1,132,0,22.44723,1,0.04914,0.86615,0.05016,0.099873,1.051467,0.015163,0.159628,67.150856,0.08471,0.005016,0.010273,0.00159,0.04754
0.1,136,0,22.44723,1,0.04909,0.86618,0.05009,0.099891,1.051574,0.015167,0.159658,69.151207,0.084724,0.005009,0.010267,0.00155,0.04755
0.1,140,0,22.44723,1,0.04905,0.86621,0.05002,0.099908,1.051675,0.015171,0.159687,71.151267,0.084737,0.005002,0.010261,0.0015,0.04755
0.1,144,0,22.44723,1,0.04901,0.86624,0.04995,0.099924,1.05177,0.015174,0.159713,73.151335,0.08475,0.004995,0.010255,0.00146,0.04755
0.1,148,0,22.44723,1,0.04897,0.86627,0.04989,0.099939,1.051861,0.015178,0.159739,75.151607,0.084761,0.004989,0.010249,0.00142,0.04755
0.1,152,0,22.44723,1,0.04894,0.86629,0.04983,0.099953,1.051946,0.015181,0.159763,77.151864,0.084773,0.004983,0.010244,0.00139,0.04755
0.1,156,0,22.44723,1,0.0489,0.86631,0.04978,0.099967,1.052028,0.015184,0.159786,79.152107,0.084783,0.004978,0.010239,0.00135,0.04755
0.1,160,0,22.44723,1,0.04887,0.86633,0.04972,0.09998,1.052105,0.015187,0.159807,81.152933,0.084793,0.004972,0.010234,0.00132,0.04756
0.1,164,0,22.44723,1,0.04884,0.86635,0.04967,0.099992,1.052179,0.015189,0.159828,83.153444,0.084803,0.004967,0.01023,0.00128,0.04756
0.1,168,0,22.44723,1,0.04881,0.86637,0.04962,0.100004,1.052249,0.015192,0.159848,85.153679,0.084812,0.004962,0.010226,0.00125,0.04756
0.1,172,0,22.44723,1,0.04879,0.86639,0.04958,0.100015,1.052316,0.015195,0.159866,87.153982,0.084821,0.004958,0.010222,0.00123,0.04756
0.1,176,0,22.44723,1,0.04876,0.86641,0.04953,0.100026,1.05238,0.015197,0.159884,89.154187,0.084829,0.004953,0.010218,0.0012,0.04756
0.1,180,0,22.44723,1,0.04873,0.86643,0.04949,0.100036,1.052441,0.015199,0.159902,91.154477,0.084837,0.004949,0.010214,0.00117,0.04756
0.1,184,0,22.44723,1,0.04871,0.86644,0.04945,0.100046,1.052499,0.015201,0.159918,93.153426,0.084844,0.004945,0.01021,0.00115,0.04756
0.1,188,0,22.44723,1,0.04869,0.86646,0.04941,0.100055,1.052554,0.015204,0.159933,95.153584,0.084852,0.004941,0.010207,0.00112,0.04757
0.1,192,0,22.44723,1,0.04867,0.86648,0.04938,0.100064,1.052608,0.015206,0.159948,97.153713,0.084859,0.004938,0.010204,0.0011,0.04757
0.1,196,0,22.44723,1,0.04864,0.86649,0.04934,0.100073,1.052659,0.015207,0.159963,99.153833,0.084865,0.004934,0.010201,0.00108,0.04757
0.1,200,0,22.44723,1,0.04862,0.8665,0.04931,0.100081,1.052709,0.015209,0.159977,101.153947,0.084872,0.004931,0.010198,0.00106,0.04757
0.1,4,-0.48891,14.0952,1,0.08002,0.85355,0.06576,0.108468,1.161026,0.042031,0.449891,3.348501,0.066437,0.006576,0.026987,0.03402,0.046
0.1,8,-0.48891,14.0952,1,0.06652,0.86212,0.05889,0.114038,1.211721,0.042672,0.453402,5.254643,0.071366,0.005889,0.022745,0.01984,0.04667
0.1,12,-0.48891,14.0952,1,0.06137,0.86355,0.05557,0.118063,1.250069,0.042978,0.455051,7.344338,0.075085,0.005557,0.019359,0.01444,0.04693
0.1,16,-0.48891,14.0952,1,0.05836,0.86496,0.05384,0.119826,1.266437,0.043141,0.455945,9.366231,0.076686,0.005384,0.01793,0.01128,0.04708
0.1,20,-0.48891,14.0952,1,0.05643,0.86585,0.05274,0.120966,1.276992,0.043245,0.456519,11.378395,0.077721,0.005274,0.017006,0.00925,0.04718
0.1,24,-0.48891,14.0952,1,0.05509,0.86643,0.05196,0.121792,1.284651,0.043319,0.45692,13.39089,0.078473,0.005196,0.016332,0.00785,0.04725
0.1,28,-0.48891,14.0952,1,0.05411,0.86688,0.05138,0.12239,1.290183,0.043373,0.457215,15.398823,0.079017,0.005138,0.015845,0.00681,0.04729
0.1,32,-0.48891,14.0952,1,0.05335,0.86721,0.05095,0.122849,1.294426,0.043414,0.45744,17.404938,0.079435,0.005095,0.015471,0.00602,0.04733
0.1,36,-0.48891,14.0952,1,0.05275,0.86748,0.0506,0.123213,1.297786,0.043447,0.457618,19.40988,0.079766,0.00506,0.015174,0.00539,0.04736
0.1,40,-0.48891,14.0952,1,0.05227,0.8677,0.05032,0.123508,1.300507,0.043474,0.457763,21.413846,0.080034,0.005032,0.014934,0.00488,0.04739
0.1,44,-0.48891,14.0952,1,0.05187,0.86788,0.05008,0.123752,1.302757,0.043495,0.457882,23.417133,0.080256,0.005008,0.014735,0.00446,0.04741
0.1,48,-0.48891,14.0952,1,0.05153,0.86803,0.04989,0.123957,1.304649,0.043514,0.457983,25.419899,0.080443,0.004989,0.014568,0.0041,0.04742
0.1,52,-0.48891,14.0952,1,0.05124,0.86816,0.04972,0.124132,1.306261,0.04353,0.458068,27.422261,0.080602,0.004972,0.014426,0.0038,0.04744
0.1,56,-0.48891,14.0952,1,0.05099,0.86827,0.04958,0.124283,1.307651,0.043543,0.458142,29.424297,0.08074,0.004958,0.014303,0.00354,0.04745
0.1,60,-0.48891,14.0952,1,0.05078,0.86837,0.04945,0.124414,1.308863,0.043555,0.458206,31.42606,0.080859,0.004945,0.014196,0.00331,0.04746
0.1,64,-0.48891,14.0952,1,0.05058,0.86845,0.04934,0.12453,1.309929,0.043566,0.458263,33.427635,0.080965,0.004934,0.014101,0.00311,0.04747
0.1,68,-0.48891,14.0952,1,0.05042,0.86853,0.04924,0.124633,1.310872,0.043575,0.458313,35.429004,0.081058,0.004924,0.014018,0.00294,0.04748
0.1,72,-0.48891,14.0952,1,0.05027,0.86859,0.04915,0.124724,1.311715,0.043583,0.458358,37.43025,0.081141,0.004915,0.013943,0.00278,0.04749
0.1,76,-0.48891,14.0952,1,0.05013,0.86865,0.04908,0.124806,1.312471,0.04359,0.458398,39.431361,0.081216,0.004908,0.013876,0.00264,0.04749
0.1,80,-0.48891,14.0952,1,0.05001,0.86871,0.04901,0.12488,1.313153,0.043597,0.458434,41.432332,0.081283,0.004901,0.013816,0.00251,0.0475
0.1,84,-0.48891,14.0952,1,0.0499,0.86876,0.04894,0.124948,1.313772,0.043603,0.458467,43.433272,0.081345,0.004894,0.013761,0.00239,0.04751
0.1,88,-0.48891,14.0952,1,0.0498,0.8688,0.04888,0.125009,1.314336,0.043609,0.458497,45.434055,0.0814,0.004888,0.013711,0.00229,0.04751
0.1,92,-0.48891,14.0952,1,0.0497,0.86884,0.04883,0.125065,1.314852,0.043614,0.458524,47.434871,0.081451,0.004883,0.013666,0.00219,0.04751
0.1,96,-0.48891,14.0952,1,0.04962,0.86888,0.04878,0.125117,1.315327,0.043618,0.45855,49.435556,0.081498,0.004878,0.013624,0.0021,0.04752
0.1,100,-0.48891,14.0952,1,0.04954,0.86892,0.04873,0.125164,1.315763,0.043623,0.458573,51.43615,0.081542,0.004873,0.013585,0.00202,0.04752
0.1,104,-0.48891,14.0952,1,0.04947,0.86895,0.04869,0.125208,1.316168,0.043627,0.458594,53.436816,0.081582,0.004869,0.013549,0.00194,0.04753
0.1,108,-0.48891,14.0952,1,0.0494,0.86898,0.04865,0.125249,1.316543,0.04363,0.458614,55.437339,0.081619,0.004865,0.013516,0.00187,0.04753
0.1,112,-0.48891,14.0952,1,0.04934,0.86901,0.04862,0.125287,1.316891,0.043634,0.458633,57.437778,0.081653,0.004862,0.013485,0.00181,0.04753
0.1,116,-0.48891,14.0952,1,0.04928,0.86903,0.04858,0.125322,1.317216,0.043637,0.45865,59.438368,0.081685,0.004858,0.013456,0.00175,0.04754
0.1,120,-0.48891,14.0952,1,0.04923,0.86906,0.04855,0.125355,1.31752,0.04364,0.458666,61.438811,0.081716,0.004855,0.013429,0.00169,0.04754
0.1,124,-0.48891,14.0952,1,0.04918,0.86908,0.04852,0.125386,1.317804,0.043643,0.458681,63.439093,0.081744,0.004852,0.013404,0.00163,0.04754
0.1,128,-0.48891,14.0952,1,0.04913,0.8691,0.04849,0.125415,1.318071,0.043645,0.458695,65.439628,0.08177,0.004849,0.01338,0.00158,0.04754
0.1,132,-0.48891,14.0952,1,0.04908,0.86912,0.04847,0.125443,1.318322,0.043648,0.458709,67.440029,0.081795,0.004847,0.013358,0.00154,0.04755
0.1,136,-0.48891,14.0952,1,0.04904,0.86914,0.04844,0.125468,1.318558,0.04365,0.458721,69.440181,0.081818,0.004844,0.013337,0.00149,0.04755
0.1,140,-0.48891,14.0952,1,0.049,0.86916,0.04842,0.125493,1.318781,0.043652,0.458733,71.440655,0.08184,0.004842,0.013317,0.00145,0.04755
0.1,144,-0.48891,14.0952,1,0.04896,0.86918,0.0484,0.125516,1.318993,0.043654,0.458744,73.441048,0.081861,0.00484,0.013299,0.00141,0.04755
0.1,148,-0.48891,14.0952,1,0.04893,0.86919,0.04838,0.125537,1.319192,0.043656,0.458755,75.44104,0.081881,0.004838,0.013281,0.00137,0.04755
0.1,152,-0.48891,14.0952,1,0.04889,0.86921,0.04836,0.125558,1.319382,0.043658,0.458765,77.441345,0.0819,0.004836,0.013264,0.00134,0.04756
0.1,156,-0.48891,14.0952,1,0.04886,0.86922,0.04834,0.125578,1.319562,0.04366,0.458774,79.441908,0.081918,0.004834,0.013248,0.0013,0.04756
0.1,160,-0.48891,14.0952,1,0.04883,0.86923,0.04832,0.125596,1.319733,0.043662,0.458784,81.44215,0.081935,0.004832,0.013233,0.00127,0.04756
0.1,164,-0.48891,14.0952,1,0.0488,0.86925,0.04831,0.125614,1.319895,0.043663,0.458792,83.442056,0.081951,0.004831,0.013219,0.00124,0.04756
0.1,168,-0.48891,14.0952,1,0.04877,0.86926,0.04829,0.125631,1.32005,0.043665,0.4588,85.442266,0.081966,0.004829,0.013205,0.00121,0.04756
0.1,172,-0.48891,14.0952,1,0.04875,0.86927,0.04827,0.125647,1.320199,0.043666,0.458808,87.442899,0.081981,0.004827,0.013192,0.00118,0.04756
0.1,176,-0.48891,14.0952,1,0.04872,0.86928,0.04826,0.125662,1.32034,0.043668,0.458816,89.443161,0.081995,0.004826,0.013179,0.00116,0.04756
0.1,180,-0.48891,14.0952,1,0.0487,0.86929,0.04825,0.125677,1.320474,0.043669,0.458823,91.442794,0.082008,0.004825,0.013167,0.00113,0.04757
0.1,184,-0.48891,14.0952,1,0.04867,0.8693,0.04823,0.125691,1.320604,0.04367,0.45883,93.442997,0.082021,0.004823,0.013156,0.00111,0.04757
0.1,188,-0.48891,14.0952,1,0.04865,0.86931,0.04822,0.125705,1.320728,0.043671,0.458836,95.443747,0.082033,0.004822,0.013145,0.00109,0.04757
0.1,192,-0.48891,14.0952,1,0.04863,0.86932,0.04821,0.125718,1.320847,0.043672,0.458843,97.443941,0.082045,0.004821,0.013134,0.00106,0.04757
0.1,196,-0.48891,14.0952,1,0.04861,0.86933,0.04819,0.12573,1.32096,0.043674,0.458849,99.44336,0.082056,0.004819,0.013124,0.00104,0.04757
0.1,200,-0.48891,14.0952,1,0.04859,0.86934,0.04818,0.125742,1.32107,0.043675,0.458855,101.443579,0.082067,0.004818,0.013115,0.00102,0.04757
0.1,4,0.48891,14.0952,1,0.06924,0.88642,0.18752,0.089438,1.100762,0.045101,0.555054,2.878283,0.044337,0.018752,0.03691,0.0227,0.04654
0.1,8,0.48891,14.0952,1,0.05954,0.89543,0.13699,0.117811,1.383327,0.072782,0.861574,4.88566,0.045028,0.013699,0.041272,0.01252,0.04702
0.1,12,0.48891,14.0952,1,0.05594,0.89861,0.11344,0.14272,1.641438,0.097273,1.128875,6.916755,0.045447,0.011344,0.043208,0.00874,0.0472
0.1,16,0.48891,14.0952,1,0.05403,0.90021,0.0996,0.165075,1.87372,0.119311,1.365594,8.948644,0.045764,0.00996,0.044276,0.00673,0.0473
0.1,20,0.48891,14.0952,1,0.05284,0.90114,0.09047,0.185261,2.082893,0.139236,1.577076,10.980511,0.046025,0.009047,0.044928,0.00548,0.04736
0.1,24,0.48891,14.0952,1,0.05202,0.90173,0.084,0.203548,2.27172,0.157301,1.767108,13.012844,0.046247,0.0084,0.045352,0.00462,0.0474
0.1,28,0.48891,14.0952,1,0.05143,0.90213,0.07919,0.220156,2.442562,0.173715,1.938531,15.045614,0.046442,0.007919,0.045639,0.004,0.04743
0.1,32,0.48891,14.0952,1,0.05098,0.9024,0.07548,0.23527,2.597429,0.188656,2.093606,17.078552,0.046613,0.007548,0.045839,0.00353,0.04745
0.1,36,0.48891,14.0952,1,0.05063,0.9026,0.07253,0.249046,2.738065,0.202279,2.234222,19.111367,0.046767,0.007253,0.045981,0.00316,0.04747
0.1,40,0.48891,14.0952,1,0.05034,0.90275,0.07013,0.261621,2.865968,0.214717,2.361964,21.143704,0.046905,0.007013,0.046082,0.00286,0.04748
0.1,44,0.48891,14.0952,1,0.05011,0.90286,0.06815,0.273117,2.982486,0.226088,2.478234,23.175403,0.047029,0.006815,0.046156,0.00261,0.04749
0.1,48,0.48891,14.0952,1,0.04991,0.90295,0.06648,0.283638,3.08877,0.236496,2.584219,25.206125,0.047142,0.006648,0.04621,0.00241,0.0475
0.1,52,0.48891,14.0952,1,0.04974,0.90301,0.06507,0.293281,3.185882,0.246036,2.681004,27.235848,0.047244,0.006507,0.046249,0.00223,0.04751
0.1,56,0.48891,14.0952,1,0.0496,0.90307,0.06385,0.302129,3.274754,0.254791,2.769536,29.264494,0.047338,0.006385,0.046277,0.00208,0.04752
0.1,60,0.48891,14.0952,1,0.04947,0.90311,0.06279,0.310258,3.356196,0.262835,2.850636,31.291855,0.047423,0.006279,0.046298,0.00194,0.04753
0.1,64,0.48891,14.0952,1,0.04936,0.90314,0.06186,0.317737,3.430946,0.270235,2.925048,33.317953,0.047502,0.006186,0.046313,0.00183,0.04753
0.1,68,0.48891,14.0952,1,0.04926,0.90317,0.06103,0.324626,3.499671,0.277052,2.993445,35.342662,0.047574,0.006103,0.046323,0.00172,0.04754
0.1,72,0.48891,14.0952,1,0.04917,0.90319,0.0603,0.330982,3.562944,0.283342,3.056401,37.366184,0.04764,0.00603,0.04633,0.00163,0.04754
0.1,76,0.48891,14.0952,1,0.04909,0.90321,0.05965,0.336853,3.621316,0.289153,3.11447,39.388495,0.047701,0.005965,0.046334,0.00155,0.04755
0.1,80,0.48891,14.0952,1,0.04902,0.90322,0.05906,0.342286,3.675248,0.294529,3.168113,41.40961,0.047757,0.005906,0.046337,0.00147,0.04755
0.1,84,0.48891,14.0952,1,0.04896,0.90323,0.05853,0.347319,3.725154,0.29951,3.217745,43.429557,0.047809,0.005853,0.046339,0.00141,0.04755
0.1,88,0.48891,14.0952,1,0.0489,0.90324,0.05804,0.35199,3.771426,0.304133,3.263757,45.44838,0.047857,0.005804,0.046339,0.00134,0.04756
0.1,92,0.48891,14.0952,1,0.04885,0.90325,0.0576,0.356332,3.814395,0.30843,3.306481,47.466175,0.047902,0.00576,0.046339,0.00129,0.04756
0.1,96,0.48891,14.0952,1,0.0488,0.90326,0.05719,0.360374,3.854364,0.31243,3.346218,49.482954,0.047943,0.005719,0.046338,0.00124,0.04756
0.1,100,0.48891,14.0952,1,0.04875,0.90327,0.05681,0.364142,3.891597,0.31616,3.383233,51.498795,0.047982,0.005681,0.046336,0.00119,0.04756
0.1,104,0.48891,14.0952,1,0.04871,0.90327,0.05647,0.367661,3.926352,0.319643,3.417782,53.513753,0.048018,0.005647,0.046335,0.00114,0.04756
0.1,108,0.48891,14.0952,1,0.04867,0.90328,0.05615,0.370952,3.958833,0.3229,3.450069,55.527852,0.048052,0.005615,0.046333,0.0011,0.04757
0.1,112,0.48891,14.0952,1,0.04863,0.90328,0.05585,0.374035,3.989252,0.325952,3.480304,57.541204,0.048084,0.005585,0.046331,0.00106,0.04757
0.1,116,0.48891,14.0952,1,0.0486,0.90329,0.05557,0.376928,4.01777,0.328814,3.508649,59.553797,0.048113,0.005557,0.046329,0.00103,0.04757
0.1,120,0.48891,14.0952,1,0.04857,0.90329,0.05531,0.379645,4.04456,0.331504,3.535275,61.565708,0.048141,0.005531,0.046328,0.00099,0.04757
0.1,124,0.48891,14.0952,1,0.04854,0.9033,0.05507,0.382202,4.069751,0.334035,3.560312,63.576982,0.048167,0.005507,0.046326,0.00096,0.04757
0.1,128,0.48891,14.0952,1,0.04851,0.9033,0.05484,0.384614,4.093521,0.336422,3.583936,65.587944,0.048192,0.005484,0.046324,0.00093,0.04757
0.1,132,0.48891,14.0952,1,0.04848,0.9033,0.05463,0.386888,4.115917,0.338673,3.606194,67.598256,0.048215,0.005463,0.046322,0.00091,0.04758
0.1,136,0.48891,14.0952,1,0.04846,0.90331,0.05442,0.389037,4.137066,0.3408,3.627212,69.608122,0.048237,0.005442,0.04632,0.00088,0.04758
0.1,140,0.48891,14.0952,1,0.04843,0.90331,0.05423,0.39107,4.15707,0.342812,3.647091,71.617519,0.048258,0.005423,0.046318,0.00086,0.04758
0.1,144,0.48891,14.0952,1,0.04841,0.90331,0.05405,0.392996,4.176023,0.344718,3.665926,73.626544,0.048278,0.005405,0.046317,0.00083,0.04758
0.1,148,0.48891,14.0952,1,0.04839,0.90331,0.05388,0.394823,4.193987,0.346526,3.683778,75.635022,0.048297,0.005388,0.046315,0.00081,0.04758
0.1,152,0.48891,14.0952,1,0.04837,0.90331,0.05372,0.396557,4.211042,0.348243,3.700726,77.642966,0.048314,0.005372,0.046314,0.00079,0.04758
0.1,156,0.48891,14.0952,1,0.04835,0.90332,0.05357,0.398207,4.227253,0.349876,3.716836,79.650611,0.048331,0.005357,0.046312,0.00077,0.04758
0.1,160,0.48891,14.0952,1,0.04833,0.90332,0.05342,0.399777,4.242688,0.351429,3.732174,81.657834,0.048347,0.005342,0.046311,0.00075,0.04758
0.1,164,0.48891,14.0952,1,0.04832,0.90332,0.05328,0.401272,4.257385,0.35291,3.746779,83.664729,0.048363,0.005328,0.046309,0.00073,0.04758
0.1,168,0.48891,14.0952,1,0.0483,0.90332,0.05315,0.402699,4.271401,0.354322,3.760707,85.671317,0.048377,0.005315,0.046308,0.00072,0.04758
0.1,172,0.48891,14.0952,1,0.04828,0.90332,0.05302,0.404062,4.284782,0.355671,3.774004,87.677702,0.048391,0.005302,0.046307,0.0007,0.04759
0.1,176,0.48891,14.0952,1,0.04827,0.90333,0.0529,0.405364,4.297576,0.356959,3.786718,89.683733,0.048404,0.00529,0.046305,0.00068,0.04759
0.1,180,0.48891,14.0952,1,0.04826,0.90333,0.05279,0.40661,4.309807,0.358193,3.798872,91.689508,0.048417,0.005279,0.046304,0.00067,0.04759
0.1,184,0.48891,14.0952,1,0.04824,0.90333,0.05268,0.407803,4.321517,0.359373,3.810508,93.695142,0.048429,0.005268,0.046303,0.00065,0.04759
0.1,188,0.48891,14.0952,1,0.04823,0.90333,0.05257,0.408946,4.332738,0.360505,3.821658,95.700455,0.048441,0.005257,0.046302,0.00064,0.04759
0.1,192,0.48891,14.0952,1,0.04822,0.90333,0.05247,0.410043,4.343499,0.361591,3.832352,97.705661,0.048452,0.005247,0.046301,0.00063,0.04759
0.1,196,0.48891,14.0952,1,0.0482,0.90333,0.05237,0.411096,4.353829,0.362633,3.842616,99.710564,0.048463,0.005237,0.0463,0.00061,0.04759
0.1,200,0.48891,14.0952,1,0.04819,0.90333,0.05228,0.412107,4.363759,0.363634,3.852484,101.715391,0.048473,0.005228,0.046299,0.0006,0.04759
0.1,4,0,7.07107,2.24472,0.08881,0.83824,0.06511,0.079721,0.852725,0.006777,0.072491,2.80661,0.084478,0.006511,0.009011,0.04325,0.04556
0.1,8,0,7.07107,2.24472,0.07028,0.85581,0.05728,0.080836,0.857469,0.006931,0.073519,4.803883,0.085591,0.005728,0.008681,0.0238,0.04649
0.1,12,0,7.07107,2.24472,0.06337,0.86235,0.05434,0.081271,0.859399,0.006994,0.07395,6.817349,0.086023,0.005434,0.008544,0.01654,0.04683
0.1,16,0,7.07107,2.24472,0.0597,0.86582,0.05277,0.081503,0.860432,0.007027,0.074182,8.826699,0.086253,0.005277,0.00847,0.01268,0.04702
